legId,searchDate,flightDate,startingAirport,destinationAirport,travelDuration,isBasicEconomy,isRefundable,isNonStop,totalFare,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
181f6ad2663b43cd683132f772e31054,2022-04-16,2022-04-19,ATL,DTW,PT9H10M,False,False,False,727.55,1138.0,1650381000||1650396660||1650402000||1650408060,2022-04-19T11:10:00.000-04:00||2022-04-19T14:31:00.000-05:00||2022-04-19T16:00:00.000-05:00||2022-04-19T17:41:00.000-05:00,1650386880||1650400800||1650405240||1650414000,2022-04-19T11:48:00.000-05:00||2022-04-19T15:40:00.000-05:00||2022-04-19T16:54:00.000-05:00||2022-04-19T20:20:00.000-04:00,STL||OWB||BNA||DTW,ATL||STL||OWB||BNA,Delta||Cape Air||Cape Air||Delta,DL||9K||9K||DL,Airbus A321||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Airbus A319,5880||4140||3240||5940,485||187||116||466,coach||coach||coach||coach
9c15c75ea3cb536590fe8e7131e49952,2022-04-16,2022-04-19,ATL,DTW,PT8H5M,False,False,False,777.54,1053.0,1650372900||1650382380||1650386460||1650396120,2022-04-19T08:55:00.000-04:00||2022-04-19T10:33:00.000-05:00||2022-04-19T11:41:00.000-05:00||2022-04-19T14:22:00.000-05:00,1650379020||1650385260||1650391320||1650402000,2022-04-19T09:37:00.000-05:00||2022-04-19T11:21:00.000-05:00||2022-04-19T13:02:00.000-05:00||2022-04-19T17:00:00.000-04:00,STL||MWA||BNA||DTW,ATL||STL||MWA||BNA,Delta||Cape Air||Cape Air||Delta,DL||9K||9K||DL,Airbus A320||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Boeing 717,6120||2880||4860||5880,485||102||170||466,coach||coach||coach||coach
667b96d172b1658ddad374064a58e521,2022-04-16,2022-04-19,ATL,EWR,PT4H33M,False,False,False,131.11,773.0,1650370800||1650381000,2022-04-19T08:20:00.000-04:00||2022-04-19T11:10:00.000-04:00,1650376200||1650387180,2022-04-19T09:50:00.000-04:00||2022-04-19T12:53:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,5400||6180,228||545,coach||coach
47d3fdc4c33c7f795cb34d29eed75206,2022-04-16,2022-04-19,ATL,EWR,PT5H53M,False,False,False,131.11,773.0,1650366000||1650381000,2022-04-19T07:00:00.000-04:00||2022-04-19T11:10:00.000-04:00,1650370860||1650387180,2022-04-19T08:21:00.000-04:00||2022-04-19T12:53:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4860||6180,228||545,coach||coach
174a9588c9bc1ebeef2765fa1c38009c,2022-04-16,2022-04-19,ATL,EWR,PT5H43M,False,False,False,132.61,1320.0,1650405600||1650418560,2022-04-19T18:00:00.000-04:00||2022-04-19T20:36:00.000-05:00,1650413460||1650426180,2022-04-19T19:11:00.000-05:00||2022-04-19T23:43:00.000-04:00,ORD||EWR,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,7860||7620,600||720,coach||coach
be245083f316ab8bdd9cf92362b630a2,2022-04-16,2022-04-19,ATL,EWR,PT8H36M,False,False,False,132.61,2105.0,1650362700||1650381360,2022-04-19T06:05:00.000-04:00||2022-04-19T10:16:00.000-05:00,1650371280||1650393660,2022-04-19T07:28:00.000-05:00||2022-04-19T14:41:00.000-04:00,DFW||EWR,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||12300,725||1380,coach||coach
5914215e602d4b52993ab3815ca040a3,2022-04-16,2022-04-19,ATL,EWR,PT2H3M,False,False,True,137.59,,1650415020,2022-04-19T20:37:00.000-04:00,1650422400,2022-04-19T22:40:00.000-04:00,EWR,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A321 SHARKLETS,7380,None,coach
cfcdb8c19de38d98b416ac97f3cac712,2022-04-16,2022-04-19,ATL,EWR,PT2H5M,False,False,True,137.59,,1650376440,2022-04-19T09:54:00.000-04:00,1650383940,2022-04-19T11:59:00.000-04:00,EWR,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,7500,None,coach
2912bee5c1cbecaea1a9c6e60112db8b,2022-04-16,2022-04-19,ATL,EWR,PT2H10M,True,False,True,153.6,762.0,1650363540,2022-04-19T06:19:00.000-04:00,1650371340,2022-04-19T08:29:00.000-04:00,EWR,ATL,United,UA,Boeing 737-800,7800,762,coach
ecaf8213a2103c3787f22d4684380252,2022-04-16,2022-04-19,ATL,EWR,PT2H13M,True,False,True,153.6,762.0,1650390600,2022-04-19T13:50:00.000-04:00,1650398580,2022-04-19T16:03:00.000-04:00,EWR,ATL,United,UA,Boeing 737-700,7980,762,coach
19773dc492df9b3cbfd7637bf99504d9,2022-04-16,2022-04-19,ATL,EWR,PT2H19M,True,False,True,153.6,762.0,1650417780,2022-04-19T21:23:00.000-04:00,1650426120,2022-04-19T23:42:00.000-04:00,EWR,ATL,United,UA,Boeing 737-700,8340,762,coach
4a907db8bb7f899097a0f47fdb294e3b,2022-04-16,2022-04-19,ATL,EWR,PT2H20M,True,False,True,153.6,762.0,1650375300,2022-04-19T09:35:00.000-04:00,1650383700,2022-04-19T11:55:00.000-04:00,EWR,ATL,United,UA,Embraer 175 (Enhanced Winglets),8400,762,coach
f3f666ea3d407c101d0c92002d05fed5,2022-04-16,2022-04-19,ATL,EWR,PT2H20M,True,False,True,153.6,762.0,1650384120,2022-04-19T12:02:00.000-04:00,1650392520,2022-04-19T14:22:00.000-04:00,EWR,ATL,United,UA,Embraer 170,8400,762,coach
1a4bf7e4c22155850777a026fd6a6209,2022-04-16,2022-04-19,ATL,EWR,PT2H23M,True,False,True,153.6,762.0,1650404640,2022-04-19T17:44:00.000-04:00,1650413220,2022-04-19T20:07:00.000-04:00,EWR,ATL,United,UA,Airbus A319,8580,762,coach
5b5973e52687ab61c4deda8d7caf8e79,2022-04-16,2022-04-19,ATL,EWR,PT2H28M,True,False,True,153.6,762.0,1650412320,2022-04-19T19:52:00.000-04:00,1650421200,2022-04-19T22:20:00.000-04:00,EWR,ATL,United,UA,Embraer 170,8880,762,coach
f0c19bad2ac3c881dbd8bef9bfb763b4,2022-04-16,2022-04-19,ATL,EWR,PT2H28M,True,False,True,153.6,762.0,1650396420,2022-04-19T15:27:00.000-04:00,1650405300,2022-04-19T17:55:00.000-04:00,EWR,ATL,United,UA,Airbus A319,8880,762,coach
c8bc6a5d4fb433d230a6ea611beff754,2022-04-16,2022-04-19,ATL,EWR,PT3H58M,False,False,False,161.1,773.0,1650406500||1650414420,2022-04-19T18:15:00.000-04:00||2022-04-19T20:27:00.000-04:00,1650411420||1650420780,2022-04-19T19:37:00.000-04:00||2022-04-19T22:13:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,4920||6360,228||545,coach||coach
c9eec9c5be1ce6baf7e6b6f445c15857,2022-04-16,2022-04-19,ATL,EWR,PT4H48M,False,False,False,161.1,773.0,1650391200||1650402300,2022-04-19T14:00:00.000-04:00||2022-04-19T17:05:00.000-04:00,1650396360||1650408480,2022-04-19T15:26:00.000-04:00||2022-04-19T18:48:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadian Regional Jet 700||Boeing 737-800,5160||6180,228||545,coach||coach
af037f05ee8266ae4d5233b2e1cf1c4b,2022-04-16,2022-04-19,ATL,EWR,PT3H59M,True,False,False,162.6,762.0,1650410940||1650420180,2022-04-19T19:29:00.000-04:00||2022-04-19T22:03:00.000-04:00,1650417600||1650425280,2022-04-19T21:20:00.000-04:00||2022-04-19T23:28:00.000-04:00,IAD||EWR,ATL||IAD,United||United,UA||UA,Embraer 170||Airbus A320,6660||5100,541||221,coach||coach
8cf60be20d5907224afe481edcbf6062,2022-04-16,2022-04-19,ATL,EWR,PT4H35M,True,False,False,162.6,762.0,1650360600||1650372300,2022-04-19T05:30:00.000-04:00||2022-04-19T08:45:00.000-04:00,1650367080||1650377100,2022-04-19T07:18:00.000-04:00||2022-04-19T10:05:00.000-04:00,IAD||EWR,ATL||IAD,United||United,UA||UA,Airbus A319||Boeing 737-900,6480||4800,541||221,coach||coach
ed06d90eefd253275e6e33a344a330bf,2022-04-16,2022-04-19,ATL,EWR,PT2H4M,False,False,True,188.6,762.0,1650423300,2022-04-19T22:55:00.000-04:00,1650430740,2022-04-20T00:59:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7440,762,coach
7785068958edf36b96c581681834531a,2022-04-16,2022-04-19,ATL,EWR,PT2H7M,False,False,True,188.6,762.0,1650416100,2022-04-19T20:55:00.000-04:00,1650423720,2022-04-19T23:02:00.000-04:00,EWR,ATL,Delta,DL,Boeing 737-800,7620,762,coach
8743f9d137ff466ea02a75c7b472808c,2022-04-16,2022-04-19,ATL,EWR,PT5H31M,False,False,False,191.1,773.0,1650380520||1650394080,2022-04-19T11:02:00.000-04:00||2022-04-19T14:48:00.000-04:00,1650385680||1650400380,2022-04-19T12:28:00.000-04:00||2022-04-19T16:33:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5160||6300,228||545,coach||coach
31eb809bcc127796f4f0e15ed7389bf1,2022-04-16,2022-04-19,ATL,EWR,PT11H16M,False,False,False,191.58,,1650390840||1650420840,2022-04-19T13:54:00.000-04:00||2022-04-19T22:14:00.000-04:00,1650397500||1650431400,2022-04-19T15:45:00.000-04:00||2022-04-20T01:10:00.000-04:00,FLL||EWR,ATL||FLL,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A321 SHARKLETS,6660||10560,None||None,coach||coach
909ac3b099912e871c19c78d23891836,2022-04-16,2022-04-19,ATL,EWR,PT2H1M,False,False,True,203.6,762.0,1650373980,2022-04-19T09:13:00.000-04:00,1650381240,2022-04-19T11:14:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7260,762,coach
ffc53d28496ffad8aaa04e4935fb52f5,2022-04-16,2022-04-19,ATL,EWR,PT2H9M,False,False,True,203.6,762.0,1650388260,2022-04-19T13:11:00.000-04:00,1650396000,2022-04-19T15:20:00.000-04:00,EWR,ATL,Delta,DL,Airbus A319,7740,762,coach
76690355fdd94d3fd7f2a6acbd862691,2022-04-16,2022-04-19,ATL,EWR,PT2H8M,False,False,True,208.61,762.0,1650405600,2022-04-19T18:00:00.000-04:00,1650413280,2022-04-19T20:08:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7680,762,coach
c64475003fa4056ecd0c21b39bf95587,2022-04-16,2022-04-19,ATL,EWR,PT2H5M,False,False,True,258.6,762.0,1650380700,2022-04-19T11:05:00.000-04:00,1650388200,2022-04-19T13:10:00.000-04:00,EWR,ATL,Delta,DL,Boeing 737-800,7500,762,coach
2cad2eb3dabe113622c282d5d8c5f7f9,2022-04-16,2022-04-19,ATL,EWR,PT2H10M,False,False,True,298.6,762.0,1650396000,2022-04-19T15:20:00.000-04:00,1650403800,2022-04-19T17:30:00.000-04:00,EWR,ATL,Delta,DL,Boeing 717,7800,762,coach
46b6b6a05a56adb45376a993a70cc590,2022-04-16,2022-04-19,ATL,EWR,PT1H58M,False,False,True,338.61,762.0,1650367500,2022-04-19T07:25:00.000-04:00,1650374580,2022-04-19T09:23:00.000-04:00,EWR,ATL,Delta,DL,Boeing 717,7080,762,coach
e367256e8bdde9aa3e7c98f74e4f1825,2022-04-16,2022-04-19,ATL,IAD,PT1H38M,False,False,True,191.6,541.0,1650424200,2022-04-19T23:10:00.000-04:00,1650430080,2022-04-20T00:48:00.000-04:00,IAD,ATL,Delta,DL,Airbus A321,5880,541,coach
4795253d3faf66fa7e233c09276620ea,2022-04-16,2022-04-19,ATL,IAD,PT1H48M,False,False,True,191.6,541.0,1650360600,2022-04-19T05:30:00.000-04:00,1650367080,2022-04-19T07:18:00.000-04:00,IAD,ATL,United,UA,Airbus A319,6480,541,coach
ba85c94ed3dab68cf6682f796dd8cf63,2022-04-16,2022-04-19,ATL,IAD,PT1H51M,False,False,True,191.6,541.0,1650375000,2022-04-19T09:30:00.000-04:00,1650381660,2022-04-19T11:21:00.000-04:00,IAD,ATL,United,UA,Embraer 175 (Enhanced Winglets),6660,541,coach
84b8d4f80d163c4c978dadb1b35f258a,2022-04-16,2022-04-19,ATL,IAD,PT1H51M,False,False,True,191.6,541.0,1650410940,2022-04-19T19:29:00.000-04:00,1650417600,2022-04-19T21:20:00.000-04:00,IAD,ATL,United,UA,Embraer 170,6660,541,coach
90639442f63318da08ef727c83d176a6,2022-04-16,2022-04-19,ATL,IAD,PT1H51M,False,False,True,191.6,541.0,1650389040,2022-04-19T13:24:00.000-04:00,1650395700,2022-04-19T15:15:00.000-04:00,IAD,ATL,United,UA,Embraer 175 (Enhanced Winglets),6660,541,coach
7623f8a37b7f02204dbdc47f41defbb3,2022-04-16,2022-04-19,ATL,IAD,PT4H57M,False,False,False,199.1,555.0,1650370800||1650382860,2022-04-19T08:20:00.000-04:00||2022-04-19T11:41:00.000-04:00,1650376200||1650388620,2022-04-19T09:50:00.000-04:00||2022-04-19T13:17:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Canadair Regional Jet 900,5400||5760,228||327,coach||coach
2c4b5e9581d043d8bb11303d404a3d09,2022-04-16,2022-04-19,ATL,IAD,PT6H17M,False,False,False,199.1,555.0,1650366000||1650382860,2022-04-19T07:00:00.000-04:00||2022-04-19T11:41:00.000-04:00,1650370860||1650388620,2022-04-19T08:21:00.000-04:00||2022-04-19T13:17:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Canadair Regional Jet 900,4860||5760,228||327,coach||coach
032a411da86d9d86e93ae564d218a966,2022-04-16,2022-04-19,ATL,IAD,PT5H9M,False,False,False,200.6,983.0,1650390600||1650403980,2022-04-19T13:50:00.000-04:00||2022-04-19T17:33:00.000-04:00,1650398580||1650409140,2022-04-19T16:03:00.000-04:00||2022-04-19T18:59:00.000-04:00,EWR||IAD,ATL||EWR,United||United,UA||UA,Boeing 737-700||Airbus A320,7980||5160,762||221,coach||coach
5442937de3ad6230147d897c4cae4f4d,2022-04-16,2022-04-19,ATL,IAD,PT5H36M,False,False,False,200.6,983.0,1650396420||1650411480,2022-04-19T15:27:00.000-04:00||2022-04-19T19:38:00.000-04:00,1650405300||1650416580,2022-04-19T17:55:00.000-04:00||2022-04-19T21:03:00.000-04:00,EWR||IAD,ATL||EWR,United||United,UA||UA,Airbus A319||Airbus A320,8880||5100,762||221,coach||coach
01b16ab2e278a6c6f1ed65fd09ce2893,2022-04-16,2022-04-19,ATL,IAD,PT6H26M,False,False,False,200.6,1902.0,1650400620||1650413400,2022-04-19T16:37:00.000-04:00||2022-04-19T19:10:00.000-05:00,1650409800||1650423780,2022-04-19T18:10:00.000-05:00||2022-04-19T23:03:00.000-04:00,DFW||IAD,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,9180||10380,725||1177,coach||coach
438a1ac042e0ad01b9d84b09279ffb19,2022-04-16,2022-04-19,ATL,IAD,PT6H57M,False,False,False,200.6,983.0,1650384120||1650403980,2022-04-19T12:02:00.000-04:00||2022-04-19T17:33:00.000-04:00,1650392520||1650409140,2022-04-19T14:22:00.000-04:00||2022-04-19T18:59:00.000-04:00,EWR||IAD,ATL||EWR,United||United,UA||UA,Embraer 170||Airbus A320,8400||5160,762||221,coach||coach
491cc1695523656c790bca952a2906de,2022-04-16,2022-04-19,ATL,IAD,PT7H13M,False,False,False,200.6,983.0,1650390600||1650411480,2022-04-19T13:50:00.000-04:00||2022-04-19T19:38:00.000-04:00,1650398580||1650416580,2022-04-19T16:03:00.000-04:00||2022-04-19T21:03:00.000-04:00,EWR||IAD,ATL||EWR,United||United,UA||UA,Boeing 737-700||Airbus A320,7980||5100,762||221,coach||coach
4bab63fcef7b483b9f3a5aaa35869ace,2022-04-16,2022-04-19,ATL,IAD,PT8H43M,False,False,False,200.6,1902.0,1650392400||1650413400,2022-04-19T14:20:00.000-04:00||2022-04-19T19:10:00.000-05:00,1650401460||1650423780,2022-04-19T15:51:00.000-05:00||2022-04-19T23:03:00.000-04:00,DFW||IAD,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,9060||10380,725||1177,coach||coach
68969449f1d72d1d7ebe6c4fa50f6177,2022-04-16,2022-04-19,ATL,IAD,PT3H4M,False,False,False,266.1,555.0,1650399480||1650405900,2022-04-19T16:18:00.000-04:00||2022-04-19T18:05:00.000-04:00,1650403560||1650410520,2022-04-19T17:26:00.000-04:00||2022-04-19T19:22:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A319,4080||4620,228||327,coach||coach
96d35abbc637dc033d464afcff3a65f7,2022-04-16,2022-04-19,ATL,IAD,PT5H22M,False,False,False,266.1,555.0,1650391200||1650405900,2022-04-19T14:00:00.000-04:00||2022-04-19T18:05:00.000-04:00,1650396360||1650410520,2022-04-19T15:26:00.000-04:00||2022-04-19T19:22:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadian Regional Jet 700||Airbus A319,5160||4620,228||327,coach||coach
9a9a45e84c1f91d8066e869166e47850,2022-04-16,2022-04-19,ATL,IAD,PT5H52M,False,False,False,266.1,555.0,1650380520||1650396600,2022-04-19T11:02:00.000-04:00||2022-04-19T15:30:00.000-04:00,1650385680||1650401640,2022-04-19T12:28:00.000-04:00||2022-04-19T16:54:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Canadair Regional Jet 900,5160||5040,228||327,coach||coach
eede42950e021d1f57534b071a0439f4,2022-04-16,2022-04-19,ATL,IAD,PT1H40M,False,False,True,398.6,541.0,1650389640,2022-04-19T13:34:00.000-04:00,1650395640,2022-04-19T15:14:00.000-04:00,IAD,ATL,Delta,DL,Boeing 717,6000,541,coach
ca097c24bb7caf8280e157f395c2749d,2022-04-16,2022-04-19,ATL,IAD,PT1H46M,False,False,True,598.61,541.0,1650376320,2022-04-19T09:52:00.000-04:00,1650382680,2022-04-19T11:38:00.000-04:00,IAD,ATL,Delta,DL,Boeing 717,6360,541,coach
34d17ae16a917c9a40b18cdd52438f2c,2022-04-16,2022-04-19,ATL,IAD,PT10H7M,False,False,False,707.55,1224.0,1650381000||1650396660||1650402000||1650411000,2022-04-19T11:10:00.000-04:00||2022-04-19T14:31:00.000-05:00||2022-04-19T16:00:00.000-05:00||2022-04-19T18:30:00.000-05:00,1650386880||1650400800||1650405240||1650417420,2022-04-19T11:48:00.000-05:00||2022-04-19T15:40:00.000-05:00||2022-04-19T16:54:00.000-05:00||2022-04-19T21:17:00.000-04:00,STL||OWB||BNA||IAD,ATL||STL||OWB||BNA,Delta||Cape Air||Cape Air||United,DL||9K||9K||UA,Airbus A321||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Embraer 175 (Enhanced Winglets),5880||4140||3240||6420,485||187||116||552,coach||coach||coach||coach
4dc5493ad27713720b03ada81df199bd,2022-04-16,2022-04-19,ATL,IAD,PT1H40M,False,False,True,754.6,541.0,1650401100,2022-04-19T16:45:00.000-04:00,1650407100,2022-04-19T18:25:00.000-04:00,IAD,ATL,Delta,DL,Boeing 717,6000,541,first
3dbab70fca37fec0bb0082b66c654cf1,2022-04-16,2022-04-19,ATL,JFK,PT2H17M,True,False,True,153.6,762.0,1650366900,2022-04-19T07:15:00.000-04:00,1650375120,2022-04-19T09:32:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8220,762,coach
c9c03253fae551a87370b50a3444e6cf,2022-04-16,2022-04-19,ATL,JFK,PT3H52M,False,False,False,161.1,773.0,1650406500||1650413580,2022-04-19T18:15:00.000-04:00||2022-04-19T20:13:00.000-04:00,1650411420||1650420420,2022-04-19T19:37:00.000-04:00||2022-04-19T22:07:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,4920||6840,228||545,coach||coach
261be0286a3e828cccbfafb56bc18edb,2022-04-16,2022-04-19,ATL,JFK,PT6H39M,False,False,False,161.1,773.0,1650370800||1650388080,2022-04-19T08:20:00.000-04:00||2022-04-19T13:08:00.000-04:00,1650376200||1650394740,2022-04-19T09:50:00.000-04:00||2022-04-19T14:59:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,5400||6660,228||545,coach||coach
cf01a1a58e8f5eab72c03676bf4bdfc5,2022-04-16,2022-04-19,ATL,JFK,PT3H56M,False,False,False,162.6,762.0,1650391440||1650401460,2022-04-19T14:04:00.000-04:00||2022-04-19T16:51:00.000-04:00,1650398340||1650405600,2022-04-19T15:59:00.000-04:00||2022-04-19T18:00:00.000-04:00,DCA||JFK,ATL||DCA,American Airlines||American Airlines,AA||AA,Embraer 175||Embraer 175,6900||4140,541||221,coach||coach
f7b0cb687467e8d6515daed7a4333c6a,2022-04-16,2022-04-19,ATL,JFK,PT5H36M,False,False,False,162.6,762.0,1650373260||1650389280,2022-04-19T09:01:00.000-04:00||2022-04-19T13:28:00.000-04:00,1650380040||1650393420,2022-04-19T10:54:00.000-04:00||2022-04-19T14:37:00.000-04:00,DCA||JFK,ATL||DCA,American Airlines||American Airlines,AA||AA,Embraer 175||Embraer 175,6780||4140,541||221,coach||coach
a5dc82c489ab27d2b9abd22eba970c26,2022-04-16,2022-04-19,ATL,JFK,PT6H55M,False,False,False,162.6,762.0,1650380700||1650401460,2022-04-19T11:05:00.000-04:00||2022-04-19T16:51:00.000-04:00,1650387540||1650405600,2022-04-19T12:59:00.000-04:00||2022-04-19T18:00:00.000-04:00,DCA||JFK,ATL||DCA,American Airlines||American Airlines,AA||AA,Embraer 175||Embraer 175,6840||4140,541||221,coach||coach
97a8b984e0ba11781df35b3780db6b95,2022-04-16,2022-04-19,ATL,JFK,PT2H15M,False,False,True,198.6,762.0,1650386700,2022-04-19T12:45:00.000-04:00,1650394800,2022-04-19T15:00:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8100,762,coach
d66a7fc7600dd2623541ad0e8769c09f,2022-04-16,2022-04-19,ATL,JFK,PT2H18M,False,False,True,198.6,762.0,1650409140,2022-04-19T18:59:00.000-04:00,1650417420,2022-04-19T21:17:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8280,762,coach
4cc97ec3c6c7468f26eecc79cf4dd0ca,2022-04-16,2022-04-19,ATL,JFK,PT2H18M,False,False,True,198.6,762.0,1650396420,2022-04-19T15:27:00.000-04:00,1650404700,2022-04-19T17:45:00.000-04:00,JFK,ATL,Delta,DL,Airbus A330-300,8280,762,coach
7132dbafa33f786a1747e351116e30cf,2022-04-16,2022-04-19,ATL,JFK,PT3H57M,False,False,False,206.1,773.0,1650380520||1650388080,2022-04-19T11:02:00.000-04:00||2022-04-19T13:08:00.000-04:00,1650385680||1650394740,2022-04-19T12:28:00.000-04:00||2022-04-19T14:59:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5160||6660,228||545,coach||coach
1a54919bfdf6b7e70ec55f1c6729f97b,2022-04-16,2022-04-19,ATL,JFK,PT6H16M,False,False,False,207.6,1700.0,1650361680||1650372960,2022-04-19T05:48:00.000-04:00||2022-04-19T08:56:00.000-04:00,1650368400||1650384240,2022-04-19T07:40:00.000-04:00||2022-04-19T12:04:00.000-04:00,MIA||JFK,ATL||MIA,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737 MAX 8,6720||11280,596||1104,coach||coach
89a1d9c01194b869d9485acac1e30642,2022-04-16,2022-04-19,ATL,JFK,PT2H17M,False,False,True,218.6,762.0,1650378240,2022-04-19T10:24:00.000-04:00,1650386460,2022-04-19T12:41:00.000-04:00,JFK,ATL,Delta,DL,Airbus A321,8220,762,coach
145cfc301a968f915f571c3d18ecd07e,2022-04-16,2022-04-19,ATL,JFK,PT2H17M,False,False,True,318.6,762.0,1650417540,2022-04-19T21:19:00.000-04:00,1650425760,2022-04-19T23:36:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8220,762,coach
74b6cb2b4a9f6515207f08878e478e93,2022-04-16,2022-04-19,ATL,JFK,PT11H50M,False,False,False,335.2,1700.0,1650422400||1650454200,2022-04-19T22:40:00.000-04:00||2022-04-20T07:30:00.000-04:00,1650429120||1650465000,2022-04-20T00:32:00.000-04:00||2022-04-20T10:30:00.000-04:00,MIA||JFK,ATL||MIA,Delta||Delta,DL||DL,Airbus A321||Airbus A321,6720||10800,596||1104,coach||coach
df367b430bf6d1926023329b40cde4ee,2022-04-16,2022-04-19,ATL,JFK,PT9H52M,False,False,False,487.1,1132.0,1650360600||1650371820||1650390900,2022-04-19T05:30:00.000-04:00||2022-04-19T08:37:00.000-04:00||2022-04-19T13:55:00.000-04:00,1650367080||1650377760||1650396120,2022-04-19T07:18:00.000-04:00||2022-04-19T10:16:00.000-04:00||2022-04-19T15:22:00.000-04:00,IAD||BOS||JFK,ATL||IAD||BOS,United||United||Delta,UA||UA||DL,Airbus A319||Boeing 737-900||Embraer 175,6480||5940||5220,541||406||185,coach||coach||coach
7459d71cd0e2bba991737b6c32b07db3,2022-04-16,2022-04-19,ATL,JFK,PT5H21M,False,False,False,516.6,762.0,1650389040||1650402360,2022-04-19T13:24:00.000-04:00||2022-04-19T17:06:00.000-04:00,1650395700||1650408300,2022-04-19T15:15:00.000-04:00||2022-04-19T18:45:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Embraer 175 (Enhanced Winglets)||Embraer 175,6660||5940,541||221,coach||coach
10e89945e81a14bdaa2211fe5e0500b9,2022-04-16,2022-04-19,ATL,JFK,PT7H7M,False,False,False,517.1,1201.0,1650360600||1650370500||1650380100,2022-04-19T05:30:00.000-04:00||2022-04-19T08:15:00.000-04:00||2022-04-19T10:55:00.000-04:00,1650367080||1650375060||1650386220,2022-04-19T07:18:00.000-04:00||2022-04-19T09:31:00.000-04:00||2022-04-19T12:37:00.000-04:00,IAD||RDU||JFK,ATL||IAD||RDU,United||United||Delta,UA||UA||DL,Airbus A319||Embraer 175 (Enhanced Winglets)||Canadair Regional Jet 900,6480||4560||6120,541||226||434,coach||coach||coach
8813943cd179c04e6b309d5ebce300e1,2022-04-16,2022-04-19,ATL,JFK,PT7H53M,False,False,False,522.2,762.0,1650360600||1650383940,2022-04-19T05:30:00.000-04:00||2022-04-19T11:59:00.000-04:00,1650367080||1650388980,2022-04-19T07:18:00.000-04:00||2022-04-19T13:23:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Airbus A319||Embraer 175,6480||5040,541||221,coach||coach
c4973415b847e4fabced19e253999764,2022-04-16,2022-04-19,ATL,JFK,PT9H15M,False,False,False,522.2,762.0,1650375000||1650402360,2022-04-19T09:30:00.000-04:00||2022-04-19T17:06:00.000-04:00,1650381660||1650408300,2022-04-19T11:21:00.000-04:00||2022-04-19T18:45:00.000-04:00,IAD||JFK,ATL||IAD,United||Delta,UA||DL,Embraer 175 (Enhanced Winglets)||Embraer 175,6660||5940,541||221,coach||coach
